SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,U_centroid,U_bandwidth,mean_U1,mean_U2,mean_U3,sigma_U1,sigma_U2,sigma_U3,mean_V1,mean_V2,mean_V3,sigma_V1,sigma_V2,sigma_V3,Upeak1,Upeak2,Upeak3,Unegpeak1,Unegpeak2,Unegpeak3,Vpeak1,Vpeak2,Vpeak3,Vnegpeak1,Vnegpeak2,Vnegpeak3
1676,4P49A04R3_SVD.mat,-0.61485031514195,-0.586436424509192,-0.64682663605491,-0.570747520985841,-0.577070335874077,-0.633202427204643,-0.53704593074885,-0.665797583430666,-0.624367302813359,-0.532768602647514,82864.4945275647,83087.8138463246,82667.6201403371,82070.6572118453,82098.9768993688,82176.8972882306,82014.3101823454,82256.3961425601,82249.4024857861,82473.8544119144,0.000117365660912793,-0.000240669979862232,0.000390033168422781,-0.000309786554496631,-0.000374552355146636,0.000221627222925138,-0.000764613907562987,0.000538172250980967,0.000180455837983345,-0.00050431516688073,1.80959290825424,1.8054638306125,1.81336385119534,1.82474284046295,1.82432880148695,1.82275993102418,1.82599282992333,1.82121105112113,1.82137873687196,1.48320844714748,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353459744224344,-0.000714273231019453,8.8027789176611e-05,0.000814199471621674,0.0353702365102347,0.035377347229259,-0.0455899181675014,-0.000626155071036241,8.7844309200481e-05,0.000750073429925199,0.045639242394539,0.0456434617512123,-0.575780712047897,285.313858175075,0,4,7,1,1,1,2,6,8,0,5,6
1677,4P50A04R1_SVD.mat,-0.450122951850398,-0.45897170546889,-0.526677534968162,-0.503571790732315,-0.481070636103581,-0.440789576453793,-0.432041027140007,-0.444693583239778,-0.503009126244697,-0.46965695619213,82734.8360020295,82663.4589419706,82276.7346877372,82357.1923411847,82546.5464949965,82872.3229874393,82708.121683374,82309.5048382759,82314.5899663346,82391.1514337603,-0.000702117169155126,-0.000653152469896848,-0.000111703320901318,-0.000406882484086575,-0.000564515846395008,-0.000759013538448196,-0.000908643491771873,-0.00100395644458458,-0.000435983078231172,-0.000579466937002901,1.81215970670695,1.81351630732773,1.82043192029167,1.81904299794845,1.81556034810929,1.80961145893237,1.81280095465868,1.82050705801979,1.81990265055896,1.48434734295802,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353464166857693,-0.00054917442091288,-5.44173800987524e-05,0.000794743353050381,0.035373188795504,0.0353774149792209,-0.0455939141008171,-0.000371728745627905,2.45836121025583e-05,0.000444394581795415,0.0456420295691734,0.0456435398246048,-0.319315962532134,285.775508947254,0,9,8,3,3,83,2,5,7,0,3,5
1678,4P50A04R2_SVD.mat,-0.466814905767822,-0.466538071960181,-0.425493881023468,-0.462918334874293,-0.480598920362465,-0.471033027278071,-0.464159892642516,-0.437903106153124,-0.47690854834385,-0.484414399185413,82824.775700829,82788.605303519,82426.3212193901,82403.5869033258,82564.4701221139,82857.5787125485,82943.168980731,82396.4546850205,82548.3483165786,82539.6395360625,-0.000713897971292964,-0.000670203865703819,-0.0010346112195719,-0.000731553624712288,-0.00053024610587804,-0.000638704002286472,-0.000751406778441867,-0.0010430974271983,-0.00063924637632112,-0.000430051219134164,1.81048038426939,1.81107164136142,1.81805939364008,1.81846263369891,1.81527070430375,1.80977740953348,1.80827721515589,1.81884020066764,1.81573464862256,1.48226917472502,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353471384420535,0.000527754332774214,-0.000180482161326607,0.000761924944026198,0.0353735152669644,0.0353769959294268,-0.0455952729099152,0.000226408143970379,-5.0544830112615e-05,0.000270776114629316,0.0456429837531757,0.0456435184142396,-0.301301318494594,286.173111233407,0,8,8,6,3,42,1,5,7,0,4,5
1679,4P50A04R3_SVD.mat,-0.49059532213341,-0.469867286603978,-0.47313195509922,-0.63105814845252,-0.681480710540894,-0.65938204494534,-0.557087257036607,-0.43982162776578,-0.508177423631278,-0.49876293106136,82815.2204229721,82635.5964099878,82276.0370483678,82277.2990803866,82380.7261491834,82462.4472232398,82339.7078283866,82415.1358866346,82442.3152572655,82522.7854159751,-0.00054786222805136,-0.000671626202459059,-0.000554803925215743,0.000980323408691365,0.00155622175115941,0.00125469239392101,0.000204287033986097,-0.000895316057281537,-0.000180522069250621,-0.000253653394362405,1.8106532738335,1.81408700727137,1.82109099537198,1.82150575154771,1.81954410337821,1.81795978259341,1.82016158636004,1.81831015146337,1.81794395418311,1.4827553251234,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353450186154221,-0.0003902281568662,-0.000474081966259873,0.000854735216796852,0.0353753019346733,0.0353742762549988,-0.0455954790906311,-9.46735386837824e-05,-0.000155568631621281,0.000233406853700597,0.0456434480684942,0.0456432807904317,-0.461897007209023,285.550968863744,0,8,9,3,1,5,1,6,6,0,5,4
1680,4P51A04R1_SVD.mat,-0.536142537397099,-0.454337042311603,-0.524580610238928,-0.531560050510564,-0.513540160403889,-0.481382209811311,-0.412594772605288,-0.559737734186686,-0.480112531111299,-0.515239629133838,82822.2282261726,82784.3278273399,82721.2924594409,82201.0704579704,82989.2852530633,82486.3894898872,82578.455761196,82623.3551497944,82960.820630183,83121.6283795418,-9.75563855540737e-05,-0.00108161257595542,-0.000181027381810327,8.146055924389e-05,-0.000401905419956946,-0.00059813564483475,-0.00147076649080692,0.000373757682988559,-0.000786182593259199,-0.000303932103934029,1.81100574592462,1.81166059369,1.81283371866243,1.8233486404356,1.80743534535765,1.81785994711925,1.8160922925017,1.8152018599147,1.80819434521813,1.47327433196833,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.03534817797262,-0.000450787685689444,0.000247189126252078,0.000712002598734693,0.0353745811523198,0.0353765922133782,-0.0455953359245031,-0.000209855565434375,-3.81072490614453e-05,0.000259925747229295,0.0456430630241478,0.0456435305179778,-0.375841062603503,286.491676919947,0,1,7,5,1,1,0,5,5,0,4,5
1681,4P51A04R2_SVD.mat,-0.481601301455032,-0.401516383160042,-0.434298667283471,-0.446985983391093,-0.114792486239038,-0.507154022765716,-0.728849745955109,-0.365654381277571,-0.540131242340801,-0.516210031769458,83134.6127891553,83138.1994991525,83079.4325323528,82760.5851002318,82243.7640110634,83009.5291362557,82501.6728784771,82424.4397327057,83006.6946944519,83105.9915396347,-0.000645192352420906,-0.00122803742131959,-0.00107969980887495,-0.00116754023176092,-0.00401353203816025,-0.000518701924255663,0.00185955518892361,-0.00178282112630957,-0.000319346290483771,-0.000257984107657545,1.804654877575,1.80445226296052,1.80558526981012,1.81225852419754,1.82234796977308,1.8072716939602,1.81720285365309,1.81892206600327,1.80726561521841,1.47383813672632,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353502800615577,0.000447421922659344,-5.97027456468737e-05,0.000598454052959841,0.0353746239364665,0.0353774064438099,-0.0455950291263153,0.000287632946927258,3.35612771116874e-06,0.000309187189770529,0.0456426382701675,0.0456435463351203,-0.276929729553444,286.898776821442,0,6,7,5,2,1,0,4,4,0,2,3
1682,4P51A04R3_SVD.mat,-0.508782633146965,-0.480258391895432,-0.489539354546531,-0.477979977755152,-0.405038262192575,-0.497759187170483,-0.49643715611401,-0.507144821372395,-0.510671128053152,-0.492225646544091,82987.2805997072,83111.2136688525,83141.5302208859,82971.6708774799,82347.7541195477,82936.9061908158,82842.4237735369,82638.5778767099,82984.1927722052,83115.2955683437,-0.000169905249888348,-0.000563490219162262,-0.000501660124043637,-0.00067306577029919,-0.00165701630923293,-0.000670283214247237,-0.000389597461379192,-0.000460788983437158,-0.000494340013192567,-0.000447534515612303,1.80758632343051,1.80498758014627,1.80433747388982,1.80787259439133,1.82053661152506,1.80857777818941,1.81055795032158,1.81476886237111,1.80761794550663,1.47336658530549,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353500385772582,0.000395623315957722,-1.84887372131855e-05,0.000612569700856765,0.0353752419337198,0.0353774520465823,-0.045595203798638,0.000237691190437314,-8.45602355434513e-05,0.000282196960183667,0.0456429262704422,0.045643467966437,-0.345568587813867,287.139302374303,0,6,7,5,2,2,0,3,8,0,3,4
1683,4P52A04R1_SVD.mat,-0.475201012227897,-0.445305741382186,-0.364451607251522,-0.451131930762922,-0.461160989548087,-0.732253176095018,-0.370002702297021,-0.487360294869155,-0.512284784354973,-0.543473687291636,83165.4966123611,82839.322010769,82300.9928081731,83061.470326822,83094.4981815383,82362.1509121434,82684.7623567184,83057.5423567831,83208.8411942644,83180.8129775782,-0.000648085405103158,-0.00082464572070523,-0.00146629408298166,-0.000877143484764469,-0.000752031084084054,0.00149842981694648,-0.00147519104807627,-0.000631544914294965,-0.000353372364813735,-7.20797574062871e-05,1.80378644551934,1.81061704218563,1.82127928026793,1.80609082793581,1.80545258951524,1.82026900536987,1.81380554923001,1.80604274318293,1.80289169219791,1.47224625907419,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353505991709693,-0.000421254004305124,-0.000253621411924069,0.000579273424724609,0.0353749456329904,0.0353765466268751,-0.0455950206850014,-0.000293853170814916,3.87684130532809e-05,0.00031043209534667,0.0456425985648512,0.0456435299600311,-0.339220970379629,287.090355399988,0,3,6,5,1,2,0,2,6,0,2,5
1684,4P52A04R2_SVD.mat,-0.485158092957465,-0.493269356331787,-0.492342978897019,-0.497325455671788,-0.471504880166647,-0.472662526464917,-0.479085566491818,-0.503968397010633,-0.485149530558247,-0.447154409202533,83202.858916126,83234.215470776,83223.930406221,82476.1814415132,82703.4151258335,83129.1872931858,83127.1029602494,82575.3954512528,82439.4287626762,82866.3229598227,-0.000532108949141752,-0.000513456114956793,-0.000499633366259032,-0.000681904745866324,-0.000972336295064847,-0.000720639307460726,-0.000759215514716672,-0.000567794888536117,-0.000821186840159878,-0.000840181806325009,1.80300035078432,1.80223562555308,1.80245146536808,1.81800115162714,1.81349527469305,1.8046446223116,1.80468950483954,1.81595645666909,1.81877560190984,1.47750825346576,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353509331712752,0.00045891924300827,-0.000252632374649871,0.000558492446057256,0.0353744764641088,0.0353765537125085,-0.0455954299297072,0.000224181670234318,6.0417234761244e-05,0.000242839717376427,0.045642994766,0.0456435063890408,-0.339369364283619,287.125442685745,0,1,7,5,2,2,0,3,6,0,2,6
1685,4P52A04R3_SVD.mat,-0.484866615636959,-0.446346403994076,-0.430627062291659,-0.542163102095184,-0.492316257666883,-0.521732386024874,-0.532734312683499,-0.39432803602337,-0.494853240181024,-0.537246101812073,83078.3798559781,82937.703424475,83037.5887324405,82308.3681286232,82779.2360056989,83009.9603301531,82429.8361401808,82607.6951180294,83019.959888687,83195.6674046484,-0.00072151510983892,-0.00108499641927483,-0.00123759964321996,-4.39638046142129e-05,-0.000504320330024362,-0.000380490114370051,-0.000124332154149839,-0.00146403336895015,-0.00049307517611616,-0.000193664035136439,1.8055507880081,1.80860253200829,1.80651525212963,1.82111967247141,1.81174992030109,1.8069236193137,1.8187031079831,1.81516180471029,1.80677816005642,1.47192904000095,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353495402988824,-0.000428460051335471,-0.000214654776956996,0.000640713508471111,0.0353748589791416,0.0353768048476437,-0.0455950745145453,-0.000252052180005232,-2.59528866055697e-05,0.000302405585421755,0.0456428490639782,0.0456435390649956,-0.346789001148831,286.890175222952,0,4,7,5,1,3,0,3,7,0,3,5
1686,4P53A04R1_SVD.mat,-0.475076661137804,-0.477296003698545,-0.473229099484834,-0.45771238149266,-0.463421041292447,-0.468131175022851,-0.462999357669607,-0.456474081045395,-0.463677067837684,-0.464345252436961,82940.6869205306,82857.2430065102,82600.1146157952,82969.5534111131,83129.2152134927,83172.2437116688,83083.6962999331,82905.8069063533,83073.4053137127,83092.1250690202,-0.000729967840041661,-0.000703776745175207,-0.000813109577426052,-0.000881339176438889,-0.000721107832528647,-0.000652303842708297,-0.000784634709620565,-0.000937980678001075,-0.000724160232426501,-0.000575371059889968,1.80816782578216,1.80986817091157,1.81570019648451,1.80802085753644,1.8046512375597,1.80374118266836,1.80556216471666,1.80935752574081,1.80578274769832,1.4738139011954,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353511537045476,-0.000289184012668991,0.000289877643210721,0.000544336417224478,0.0353762734542688,0.0353762677702674,-0.0455956352016026,-0.000182908301482748,-1.21403170360465e-05,0.000200532211169265,0.0456431792077166,0.0456435448408532,-0.304495580099028,287.419231180202,0,5,7,6,1,2,0,6,6,0,4,5
1687,4P53A04R2_SVD.mat,-0.453931176958076,-0.457206452258083,-0.555804987807601,-0.540212549075612,-0.541576655838619,-0.524127616321947,-0.491783253890956,-0.470818677836575,-0.438930872450218,-0.428460542545347,83137.3610898175,83153.6510303281,82803.4408918181,82866.9745579519,82858.7176015407,82762.6473965732,82934.4240712456,83041.6211900198,83158.104735245,83211.8050430729,-0.000845736598681176,-0.000809792950833653,4.13527736722722e-06,-0.000312668733297471,2.1915104905815e-05,-0.000512426173527777,-0.000718227147541956,-0.00076797370990923,-0.000910021530695691,-0.000753769286812788,1.8044347517112,1.80411412090064,1.81162483736664,1.81038109417242,1.81040038038399,1.81240297317729,1.80877977461621,1.80646856917538,1.80389456259224,1.47161729871887,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353509160990104,-0.000427168723004085,-2.43663112889139e-05,0.000559573376493781,0.0353748746156743,0.0353774484821795,-0.0455954940963152,-0.000170796322083781,-4.53982911535001e-05,0.000230450701053988,0.0456432262354008,0.0456435238345456,-0.355304953558912,287.448111718188,0,7,7,6,1,2,0,3,6,0,3,5
1688,4P53A04R3_SVD.mat,-0.479997314074722,-0.48628934030237,-0.487411434300485,-0.49411643436261,-0.498305096423166,-0.457434275577907,-0.517235676863988,-0.553856276359381,-0.457101393013964,-0.470199347642683,83092.7281631778,83165.8572586465,82951.3597170115,82656.6907988307,83007.4475895441,83133.215919483,83157.1829888568,82949.6126828033,82863.8005367276,83110.0985644286,-0.00057258430009658,-0.000759204922724596,-0.000629758501379233,-0.000539222521066755,-0.000509860279234068,-0.000748282301604395,-0.000246323313874787,-9.02613892302738e-05,-0.000865662991626591,-0.000596033110718775,1.80526578993361,1.80377163126894,1.80828128381558,1.81451535122306,1.8071072042386,1.80438347833418,1.80395065400479,1.8084013969502,1.81008793228212,1.47338993843264,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353514496109927,0.000375285919962258,0.00019017544318609,0.000524742407937039,0.0353754638100761,0.0353769450858227,-0.0455955660756648,0.000202078694040995,-4.61704773275106e-05,0.000215708084419751,0.0456430981908565,0.0456435230583627,-0.35199729666884,287.513809716084,0,7,8,6,2,1,0,4,6,0,2,6
1689,4P54A04R1_SVD.mat,-0.497844810191028,-0.522658965741938,-0.462598888301958,-0.329395652070269,-0.473115648769388,-0.573998212330533,-0.430259462041843,-0.418912440401581,-0.498579199288632,-0.533912458708515,83090.6110881151,83131.4142150214,82798.5602628414,82308.6075267674,83081.9139769165,82918.6198912307,82452.1106464006,82891.8349144533,83214.0999530148,83234.9556833543,-0.000460182610935556,-0.000394172883447797,-0.000805550130377514,-0.00185002698226997,-0.000788106350401743,0.000263970686135322,-0.00117822038692447,-0.00124469369854395,-0.000810492642055225,-0.000514886248557047,1.80528677006231,1.80435153593122,1.81152077516861,1.82121951371265,1.80571135385339,1.80899061874496,1.81858976450865,1.80965690244068,1.80280723157905,1.47115641390527,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353508108268401,0.000419766765631676,-0.000195350448009825,0.000566193079449788,0.0353749633342721,0.0353769168528007,-0.0455950358925373,0.000287060665464821,3.11010317835052e-05,0.000308185691827513,0.0456426418805161,0.04564353584073,-0.317372004544541,287.149386137642,0,4,7,5,2,1,0,3,7,0,2,6
1690,4P54A04R2_SVD.mat,-0.522280817300821,-0.510246307346557,-0.508818387629857,-0.481458903477634,-0.493911266031307,-0.36482384239088,-0.497388474266859,-0.654735871042868,-0.47680712261873,-0.489129584384844,83077.094482394,83063.0230715941,83080.3840667892,82967.4244509339,82295.3652223846,82649.3217843954,83120.3416955962,82758.3600065595,82411.1002332379,83008.6922467508,-0.000282318594541739,-0.000415703463781902,-0.000411283976842492,-0.000624052191936403,-0.000656500479460174,-0.00178278645891037,-0.000561960300855012,0.000974332142086357,-0.00068200582457664,-0.000436118676732057,1.80564816121976,1.80588678656818,1.80553952473784,1.80796132592456,1.82158679830702,1.81442241151378,1.80491283694807,1.81227279560021,1.8193382739984,1.47530967056179,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353497733753403,0.000398736722931795,9.3526025830394e-05,0.000627706006521575,0.0353752069337806,0.0353773331033357,-0.0455949706511564,0.000288450920039762,-1.30349683693932e-05,0.00031771083882668,0.0456426330973415,0.045643544593611,-0.373674978565985,286.91127593856,0,5,6,5,2,1,0,4,6,0,3,5
